C_Municipality_ID[Name],Name,Postal,Description
Xalapa,EL COYOL,91157,Xalapa
Xalapa,LAS JACARANDAS,91157,Xalapa
Xalapa,MARGARITA MAZA DE JUAREZ,91157,Xalapa
Xalapa,MORELOS,91157,Xalapa
Xalapa,SUMIDERO,91157,Xalapa
Xalapa,FERROCARRILERA (HEROES FERROCARRILEROS),91120,Xalapa
Xalapa,AMPLIACION 21 DE MARZO,91010,Xalapa
Xalapa,21 DE MARZO,91010,Xalapa
Xalapa,XALAPA 2000,91097,Xalapa
Xalapa,NUEVA XALAPA,91097,Xalapa
Xalapa,LA HERRADURA,91193,Xalapa
Xalapa,VILLA DE LOS JUEGOS CENTROAMERICANOS Y DEL CARIBE VERACRUZ 2014,91194,Xalapa
Xalapa,SANTA ROSA,91098,Xalapa
Xalapa,SANTA BARBARA,91194,Xalapa
Xalapa,SANTA BARBARA,91194,Xalapa
Xalapa,SANTA ANITA,91194,Xalapa
Xalapa,RESIDENCIAL DEL LAGO,91193,Xalapa
Xalapa,RESERVA TERRITORIAL,91194,Xalapa
Xalapa,PASTORESA,91193,Xalapa
Xalapa,OCAMPO,91194,Xalapa
Xalapa,NUEVA HERRADURA,91123,Xalapa
Xalapa,MOCTEZUMA,91194,Xalapa
Xalapa,MIGUEL ALEMAN,91194,Xalapa
Xalapa,MIGUEL ALEMAN,91194,Xalapa
Xalapa,MARGARITA MORAN 2,91097,Xalapa
Xalapa,MARGARITA MORAN,91097,Xalapa
Xalapa,LOS CEDROS,91194,Xalapa
Xalapa,LOMAS VERDES,91098,Xalapa
Xalapa,LOMAS LAS MARGARITAS,91098,Xalapa
Xalapa,LAS TRANCAS,91194,Xalapa
Xalapa,LAS FUENTES,91097,Xalapa
Xalapa,LAS AMERICAS,95097,Xalapa
Xalapa,GOBERNADORES,91098,Xalapa
Xalapa,FREDEPO,91194,Xalapa
Xalapa,FREDEPO,91194,Xalapa
Xalapa,EL OLMO,91194,Xalapa
Xalapa,CAMPESTRE LAS TRANCAS,91194,Xalapa
Xalapa,BOSQUES DE LAS LOMAS (RESERVA TERRITORIAL II),91194,Xalapa
Xalapa,LOS PRESIDENTES (LOS ARENALES),91080,Xalapa
Xalapa,SANTA ROSA,91098,Xalapa
Xalapa,PAISAJES DE SANTA ROSA,91095,Xalapa
Xalapa,LOMAS LAS MARGARITAS,91098,Xalapa
Xalapa,JARDINES DE SANTA ROSA (SANTA ROSA DE LAS CRUCES),91098,Xalapa
Xalapa,GOBERNADORES,91098,Xalapa
Xalapa,6ta SECCION LAS TERRAZAS,91098,Xalapa
Xalapa,5ta SECCION LAS TERRAZAS,91098,Xalapa
Xalapa,4ta SECCION LAS TERRAZAS,91098,Xalapa
Xalapa,SANTA ROSA DE LAS CRUCES,91098,Xalapa
Xalapa,SANTA ROSA,91098,Xalapa
Xalapa,RESIDENCIAL MIRADOR,91028,Xalapa
Xalapa,NUEVO XALAPA,91097,Xalapa
Xalapa,MIRADORES DE SANTA ROSA,91098,Xalapa
Xalapa,LOMAS VERDES,91098,Xalapa
Xalapa,LAS TERRAZAS,91098,Xalapa
Xalapa,LAS FUENTES,91097,Xalapa
Xalapa,JARDINES DE SANTA ROSA,91098,Xalapa
Xalapa,GRANJAS SANTA TEODORA,91098,Xalapa
Xalapa,CAMPESTRE SANTA ROSA,91098,Xalapa
Xalapa,2da SECCION JARDINES DE SANTA ROSA,91098,Xalapa
Xalapa,VISTA REAL,91090,Xalapa
Xalapa,RESIDENCIAL LOS ENCINOS,91090,Xalapa
Xalapa,LAS PALMAS,91000,Xalapa
Xalapa,LAS LAJAS,91090,Xalapa
Xalapa,LA MORERA,91090,Xalapa
Xalapa,EMILIANO ZAPATA,91090,Xalapa
Xalapa,ZONA UNIVERSITARIA,91090,Xalapa
Xalapa,LAS PALMAS,91000,Xalapa
Xalapa,LAS FLORES,91090,Xalapa
Xalapa,ISLETA,91090,Xalapa
Xalapa,EMILIANO ZAPATA,91090,Xalapa
Xalapa,EL PARAISO,91090,Xalapa
Xalapa,BUENOS AIRES,91090,Xalapa
Xalapa,ZONA UNIVERSITARIA,91090,Xalapa
Xalapa,VILLAS DE LORETO,91094,Xalapa
Xalapa,RINCON DEL BOSQUE,91090,Xalapa
Xalapa,PRIMAVERA,91198,Xalapa
Xalapa,MONTES MASCAREÑAS,91198,Xalapa
Xalapa,MARTIRES DE CHICAGO,91198,Xalapa
Xalapa,LOS TULIPANES,91090,Xalapa
Xalapa,LOS PINOS,91090,Xalapa
Xalapa,LOS ALMENDROS,91094,Xalapa
Xalapa,LOMAS LAS MARGARITAS,91098,Xalapa
Xalapa,LOMAS DEL PARAISO,91098,Xalapa
Xalapa,JARDINES DE SANTA ROSA (SANTA ROSA DE LAS CRUCES),91098,Xalapa
Xalapa,ISLETA,91090,Xalapa
Xalapa,HUMBERTO AGUIRRE CRUZ,91090,Xalapa
Xalapa,GOBERNADORES,91098,Xalapa
Xalapa,EMILIANO ZAPATA,91090,Xalapa
Xalapa,CIPRES (LOMAS DE GUIZAR),91094,Xalapa
Xalapa,CAMINOS,91090,Xalapa
Xalapa,BOSQUE REAL,91094,Xalapa
Xalapa,2da SECCION JARDINES DE SANTA ROSA,91098,Xalapa
Xalapa,XALAPA 2000,91097,Xalapa
Xalapa,MARTIRES DE CHICAGO,91198,Xalapa
Xalapa,MAGNOLIAS,91190,Xalapa
Xalapa,LOS BAMBUS,91090,Xalapa
Xalapa,LOMAS DEL PARAISO,91090,Xalapa
Xalapa,LAS ARBOLEDAS,91090,Xalapa
Xalapa,CAMINOS,91090,Xalapa
Xalapa,BELLA VISTA,91090,Xalapa
Xalapa,CONJUNTO URBANO LAS LOMAS,91090,Xalapa
Xalapa,CAMINOS,91090,Xalapa
Xalapa,BELLA VISTA,91090,Xalapa
Xalapa,ZONA UNIVERSITARIA,91090,Xalapa
Xalapa,LOS LAGOS,91090,Xalapa
Xalapa,ISLETA,91090,Xalapa
Xalapa,EMILIANO ZAPATA,91090,Xalapa
Xalapa,EMILIANO ZAPATA,91090,Xalapa
Xalapa,SANTO DOMINGO,91070,Xalapa
Xalapa,REFORMA,91080,Xalapa
Xalapa,LOS ENCINOS,91080,Xalapa
Xalapa,JOYAS DE XALAPA,91080,Xalapa
Xalapa,FRANCISCO I MADERO,91070,Xalapa
Xalapa,EMILIANO ZAPATA,91090,Xalapa
Xalapa,EL ROBLE (AMPLIACION LIBERTAD),91080,Xalapa
Xalapa,BUENA VISTA II,91080,Xalapa
Xalapa,BUENA VISTA I,91080,Xalapa
Xalapa,BUENA VISTA (FRACC BUENA VISTA),91080,Xalapa
Xalapa,AMPLIACION LIBERTAD,91080,Xalapa
Xalapa,SANTO DOMINGO,91070,Xalapa
Xalapa,REFORMA,91080,Xalapa
Xalapa,RAFAEL MURILLO VIDAL,91080,Xalapa
Xalapa,LA VISTA,91080,Xalapa
Xalapa,FRANCISCO I MADERO,91070,Xalapa
Xalapa,LIBERTAD,91080,Xalapa
Xalapa,AMPLIACION LIBERTAD,91080,Xalapa
Xalapa,RESIDENCIAL JARDIN DE FLORES,91070,Xalapa
Xalapa,LIBERTAD,91080,Xalapa
Xalapa,FELIPE ROMERO,91070,Xalapa
Xalapa,EL TUCAN,91070,Xalapa
Xalapa,EL HAYA,91080,Xalapa
Xalapa,BENITO JUAREZ,91070,Xalapa
Xalapa,MARCO ANTONIO MUÑOZ,91080,Xalapa
Xalapa,LOMA HERMOSA (CONDOMINIOS EL HAYA),91080,Xalapa
Xalapa,EL HAYA,91080,Xalapa
Xalapa,REFORMA,91080,Xalapa
Xalapa,FRANCISCO I MADERO,91070,Xalapa
Xalapa,VENUSTIANO CARRANZA,91080,Xalapa
Xalapa,SAHOP,91080,Xalapa
Xalapa,REFORMA,91080,Xalapa
Xalapa,FELIPE CARRILLO PUERTO,91080,Xalapa
Xalapa,FELIPE CARRILLO PUERTO,91080,Xalapa
Xalapa,EMILIANO ZAPATA,91090,Xalapa
Xalapa,DEL VALLE,91097,Xalapa
Xalapa,DEL VALLE,91097,Xalapa
Xalapa,ZIPPOR,91097,Xalapa
Xalapa,XALAPA 2000,91097,Xalapa
Xalapa,VILLAS XALAPA,91098,Xalapa
Xalapa,RUBI ANIMAS,91194,Xalapa
Xalapa,RESIDENCIAL DEL LAGO,91193,Xalapa
Xalapa,RANCHO POZO AZUL,91193,Xalapa
Xalapa,PASTORESA,91193,Xalapa
Xalapa,NUEVO XALAPA,91097,Xalapa
Xalapa,NUEVA XALAPA,91097,Xalapa
Xalapa,MARGARITA MORAN 2,91097,Xalapa
Xalapa,LOMAS VERDES,91098,Xalapa
Xalapa,LAS FUENTES,91097,Xalapa
Xalapa,LA LOMA,91097,Xalapa
Xalapa,LA HERRADURA,91193,Xalapa
Xalapa,JARDINES DE LA PRADERA,91097,Xalapa
Xalapa,CAMPO NUEVO,91193,Xalapa
Xalapa,4ta SECCION LOMAS VERDES,91097,Xalapa
Xalapa,3ra SECCION LOMAS VERDES,91097,Xalapa
Xalapa,2da SECCION LOMAS VERDES,91097,Xalapa
Xalapa,DEL VALLE,91097,Xalapa
Xalapa,CUAUHTEMOC,91069,Xalapa
Xalapa,ZONA UNIVERSITARIA,91090,Xalapa
Xalapa,ZONA CENTRO,91000,Xalapa
Xalapa,VISTA HERMOSA,91060,Xalapa
Xalapa,OBREROS TEXTILES,91060,Xalapa
Xalapa,LOMAS DEL ESTADIO,91090,Xalapa
Xalapa,ELECTRICISTAS,91060,Xalapa
Xalapa,CAMINOS,91090,Xalapa
Xalapa,FELIPE CARRILLO PUERTO,91080,Xalapa
Xalapa,FELIPE CARRILLO PUERTO,91080,Xalapa
Xalapa,VENUSTIANO CARRANZA,91080,Xalapa
Xalapa,REFORMA,91080,Xalapa
Xalapa,FRANCISCO I MADERO,91070,Xalapa
Xalapa,BENITO JUAREZ,91070,Xalapa
Xalapa,FRANCISCO I MADERO,91070,Xalapa
Xalapa,FRANCISCO I MADERO,91070,Xalapa
Xalapa,FELIPE CARRILLO PUERTO,91080,Xalapa
Xalapa,FELIPE CARRILLO PUERTO,91080,Xalapa
Xalapa,ADALBERTO TEJEDA,91080,Xalapa
Xalapa,ZONA UNIVERSITARIA,91090,Xalapa
Xalapa,ZONA CENTRO,91000,Xalapa
Xalapa,FELIPE CARRILLO PUERTO,91080,Xalapa
Xalapa,ZONA CENTRO,91000,Xalapa
Xalapa,LOMA BONITA,91015,Xalapa
Xalapa,COMERCIO,91015,Xalapa
Xalapa,9 DE ABRIL,91018,Xalapa
Xalapa,UNIDAD Y TRABAJO,91020,Xalapa
Xalapa,UNIDAD Y PROGRESO,91020,Xalapa
Xalapa,UNE - PRI,91015,Xalapa
Xalapa,PRESA DE SAN BRUNO,91020,Xalapa
Xalapa,LOS ENCINOS,91015,Xalapa
Xalapa,LOMAS DEL SEMINARIO,91014,Xalapa
Xalapa,LA PEDREGUERA,91020,Xalapa
Xalapa,COLINAS DE XALAPA,91015,Xalapa
Xalapa,CAMPAMENTO 24 DE JUNIO,91015,Xalapa
Xalapa,ALTAMIRA,91015,Xalapa
Xalapa,24 DE ABRIL,91020,Xalapa
Xalapa,RUBEN R JARAMILLO,91016,Xalapa
Xalapa,LOMAS DEL SEMINARIO,91014,Xalapa
Xalapa,LOMAS DE SAN ROQUE,91015,Xalapa
Xalapa,LOMAS DE SAN ROQUE,91015,Xalapa
Xalapa,10 DE ABRIL,91016,Xalapa
Xalapa,RAFAEL MURILLO VIDAL,91010,Xalapa
Xalapa,LOMAS DE SAN ROQUE,91015,Xalapa
Xalapa,VIRGINIA CORDERO DE MURILLO VIDAL,91010,Xalapa
Xalapa,RAFAEL MURILLO VIDAL,91010,Xalapa
Xalapa,RAFAEL LUCIO,91110,Xalapa
Xalapa,RAFAEL HERNANDEZ OCHOA,91017,Xalapa
Xalapa,PROGRESO MACUILTEPETL,91130,Xalapa
Xalapa,DEL BOSQUE,91010,Xalapa
Xalapa,VIRGINIA CORDERO DE MURILLO VIDAL,91010,Xalapa
Xalapa,RAFAEL LUCIO,91110,Xalapa
Xalapa,PROGRESO MACUILTEPETL,91130,Xalapa
Xalapa,FERROCARRILERA (HEROES FERROCARRILEROS),91120,Xalapa
Xalapa,UNION FERROCARRILERA SECC 2,91129,Xalapa
Xalapa,UNION FERROCARRILERA,91120,Xalapa
Xalapa,RAFAEL LUCIO,91110,Xalapa
Xalapa,HEROES FERROCARRILEROS,91120,Xalapa
Xalapa,FERROCARRILERA (HEROES FERROCARRILEROS),91120,Xalapa
Xalapa,DEL BOSQUE FERROCARRILERO (FERROCARRILERA),91120,Xalapa
Xalapa,MARGARITA MAZA DE JUAREZ,91157,Xalapa
Xalapa,CAROLINO ANAYA,91158,Xalapa
Xalapa,CAROLINO ANAYA,91158,Xalapa
Xalapa,CAROLINO ANAYA,91158,Xalapa
Xalapa,RAFAEL LUCIO,91110,Xalapa
Xalapa,FERROCARRILERA (HEROES FERROCARRILEROS),91120,Xalapa
Xalapa,RAFAEL LUCIO,91110,Xalapa
Xalapa,RAFAEL LUCIO,91110,Xalapa
Xalapa,RAFAEL LUCIO,91110,Xalapa
Xalapa,RAFAEL LUCIO,91110,Xalapa
Xalapa,LA LAGUNILLA,91119,Xalapa
Xalapa,VIRGINIA CORDERO DE MURILLO VIDAL,91010,Xalapa
Xalapa,RAFAEL LUCIO,91110,Xalapa
Xalapa,LA LAGUNILLA,91119,Xalapa
Xalapa,DEL BOSQUE,91010,Xalapa
Xalapa,RAFAEL LUCIO,91110,Xalapa
Xalapa,RAFAEL HERNANDEZ OCHOA,91017,Xalapa
Xalapa,DEL BOSQUE,91010,Xalapa
Xalapa,RAFAEL HERNANDEZ OCHOA,91017,Xalapa
Xalapa,NIÑOS HEROES,91016,Xalapa
Xalapa,FRAMBOYANES,91018,Xalapa
Xalapa,VERACRUZ,91018,Xalapa
Xalapa,NIÑOS HEROES,91016,Xalapa
Xalapa,MOLINOS DE SAN ROQUE,91015,Xalapa
Xalapa,LOMAS DE SAN ROQUE,91015,Xalapa
Xalapa,FRAMBOYANES,91018,Xalapa
Xalapa,FLORENCIO HERNANDEZ,91018,Xalapa
Xalapa,INSURGENTES,91010,Xalapa
Xalapa,INSURGENTES 2da SECCION,91018,Xalapa
Xalapa,LA REPRESILLA,91018,Xalapa
Xalapa,LOMA BONITA (AMP 21 DE MARZO),91010,Xalapa
Xalapa,MANANTIALES,91018,Xalapa
Xalapa,MESA DEL GUAYABO,91018,Xalapa
Xalapa,NAHUIOLLIN,91018,Xalapa
Xalapa,SOLIDARIDAD,91018,Xalapa
Xalapa,UNIDAD SOCIAL (LOMA BONITA),91018,Xalapa
Xalapa,VICTIMAS DEL 6 DE SEPTIEMBRE,91018,Xalapa
Xalapa,DIAMANTE,91018,Xalapa
Xalapa,MANANTIALES,91018,Xalapa
Xalapa,VERACRUZ,91018,Xalapa
Xalapa,6 DE FEBRERO,91018,Xalapa
Xalapa,ANTORCHISTA,91018,Xalapa
Xalapa,DIAMANTE,91018,Xalapa
Xalapa,DOLORES HIDALGO,91018,Xalapa
Xalapa,DOLORES HIDALGO,91018,Xalapa
Xalapa,ESMERALDA,91018,Xalapa
Xalapa,INDEPENDENCIA,91018,Xalapa
Xalapa,LOMAS DE MANANTIALES,91018,Xalapa
Xalapa,LUIS DONALDO COLOSIO,91018,Xalapa
Xalapa,LUIS DONALDO COLOSIO,91018,Xalapa
Xalapa,MANANTIALES,91018,Xalapa
Xalapa,MIRADORES DE SAN ROQUE,91018,Xalapa
Xalapa,PROL EL DIAMANTE,91018,Xalapa
Xalapa,ALTAMIRA,91015,Xalapa
Xalapa,FERNANDO GUTIERREZ BARRIOS,91018,Xalapa
Xalapa,INDEPENDENCIA,91018,Xalapa
Xalapa,PLAN DE AYALA,91016,Xalapa
Xalapa,21 DE MARZO,91010,Xalapa
Xalapa,BALCON HUASTECO,91010,Xalapa
Xalapa,BRISAS DEL SEDEÑO,91010,Xalapa
Xalapa,DEL PERIODISTA,91010,Xalapa
Xalapa,LA CAÑADA,91010,Xalapa
Xalapa,LAS PARCELAS,91010,Xalapa
Xalapa,LOMA BONITA (AMP 21 DE MARZO),91010,Xalapa
Xalapa,SALVADOR DIAZ MIRON,91300,Xalapa
Xalapa,SOLIDARIDAD,91018,Xalapa
Xalapa,21 DE MARZO,91010,Xalapa
Xalapa,DEL PERIODISTA,91010,Xalapa
Xalapa,EL NARANJAL DE AGUA SANTA,91100,Xalapa
Xalapa,EX HACIENDA LUCAS MARTIN,91100,Xalapa
Xalapa,LUCAS MARTIN,91100,Xalapa
Xalapa,REVOLUCION,91100,Xalapa
Xalapa,RINCON DE LA HACIENDA,91100,Xalapa
Xalapa,DEL MORAL,91100,Xalapa
Xalapa,EL NARANJAL DE AGUA SANTA,91100,Xalapa
Xalapa,LOMAS DEL SEDEÑO,91100,Xalapa
Xalapa,LOS POTREROS,91100,Xalapa
Xalapa,LUCAS MARTIN,91100,Xalapa
Xalapa,MEXICO,91100,Xalapa
Xalapa,REVOLUCION,91100,Xalapa
Xalapa,SANTA ANA,91100,Xalapa
Xalapa,VALLE DE LOS PINOS,91100,Xalapa
Xalapa,AMPL VASCONCELOS,91158,Xalapa
Xalapa,DEL MORAL,91100,Xalapa
Xalapa,JOSE VASCONCELOS,91158,Xalapa
Xalapa,LOS PRADOS,91158,Xalapa
Xalapa,PORTON COLORADO,91158,Xalapa
Xalapa,REVOLUCION,91100,Xalapa
Xalapa,TABASCO,91158,Xalapa
Xalapa,DEL MORAL,91100,Xalapa
Xalapa,MEXICO,91100,Xalapa
Xalapa,REVOLUCION,91100,Xalapa
Xalapa,21 DE MARZO,91010,Xalapa
Xalapa,LA LAGUNILLA,91119,Xalapa
Xalapa,REVOLUCION,91100,Xalapa
Xalapa,LA LAGUNILLA,91119,Xalapa
Xalapa,REVOLUCION,91100,Xalapa
Xalapa,REVOLUCION,91100,Xalapa
Xalapa,REVOLUCION,91100,Xalapa
Xalapa,REVOLUCION,91100,Xalapa
Xalapa,DEL MORAL,91100,Xalapa
Xalapa,REVOLUCION,91100,Xalapa
Xalapa,CULTURAS MEXICANAS,91158,Xalapa
Xalapa,LOS PRADOS,91158,Xalapa
Xalapa,TABASCO,91158,Xalapa
Xalapa,16 DE SEPTIEMBRE,91158,Xalapa
Xalapa,CAROLINO ANAYA,91158,Xalapa
Xalapa,CULTURAS MEXICANAS,91158,Xalapa
Xalapa,JOSE VASCONCELOS,91158,Xalapa
Xalapa,LOS PRADOS,91158,Xalapa
Xalapa,PORTON COLORADO,91158,Xalapa
Xalapa,12 DE DICIEMBRE,91158,Xalapa
Xalapa,16 DE SEPTIEMBRE,91158,Xalapa
Xalapa,CAMPO DE TIRO,91158,Xalapa
Xalapa,CAROLINO ANAYA,91158,Xalapa
Xalapa,INTERNACIONAL,91158,Xalapa
Xalapa,OBRERO MUNDIAL,91158,Xalapa
Xalapa,PORTON COLORADO,91158,Xalapa
Xalapa,CAROLINO ANAYA,91158,Xalapa
Xalapa,CAROLINO ANAYA,91158,Xalapa
Xalapa,TABASCO,91158,Xalapa
Xalapa,RUBEN PABELLO ACOSTA,91158,Xalapa
Xalapa,REVOLUCION,91100,Xalapa
Xalapa,RUBEN PABELLO ACOSTA,91158,Xalapa
Xalapa,SOSTENES M BLANCO,91159,Xalapa
Xalapa,REVOLUCION,91100,Xalapa
Xalapa,SOSTENES M BLANCO,91159,Xalapa
Xalapa,REVOLUCION,91100,Xalapa
Xalapa,EUCALIPTO,91119,Xalapa
Xalapa,LA LAGUNILLA,91119,Xalapa
Xalapa,FRAMBOYANES,91018,Xalapa
Xalapa,PORVENIR DOS,91018,Xalapa
Xalapa,RAFAEL HERNANDEZ OCHOA,91017,Xalapa
Xalapa,18 DE MARZO,91018,Xalapa
Xalapa,21 DE MARZO,91010,Xalapa
Xalapa,6 DE FEBRERO,91018,Xalapa
Xalapa,AMPLIACION RENACIMIENTO (PORVENIR II),91018,Xalapa
Xalapa,ARROYO ZARCO,91010,Xalapa
Xalapa,EL PORVENIR,91018,Xalapa
Xalapa,ZONA CENTRO,91000,Xalapa
Xalapa,ZONA CENTRO,91000,Xalapa
Xalapa,PUMAR,91040,Xalapa
Xalapa,MODELO,91040,Xalapa
Xalapa,POMONA,91040,Xalapa
Xalapa,LOMA DEL PUENTE,91040,Xalapa
Xalapa,INFONAVIT POMONA,91040,Xalapa
Xalapa,TATAHUICAPAN,91060,Xalapa
Xalapa,ING RIVADENEYRA,91046,Xalapa
Xalapa,BADILLO,91190,Xalapa
Xalapa,ALVARO OBREGON,91060,Xalapa
Xalapa,AGUA SANTA,91040,Xalapa
Xalapa,CASTILLO DE LAS ANIMAS,91190,Xalapa
Xalapa,BADILLO,91190,Xalapa
Xalapa,LAS ARBOLEDAS,91180,Xalapa
Xalapa,INFONAVIT POMONA,91040,Xalapa
Xalapa,POMONA,91040,Xalapa
Xalapa,LA PIEDAD,91040,Xalapa
Xalapa,INFONAVIT POMONA,91040,Xalapa
Xalapa,PUMAR,91040,Xalapa
Xalapa,MODELO,91040,Xalapa
Xalapa,LA PIEDAD,91040,Xalapa
Xalapa,DOS DE ABRIL,91030,Xalapa
Xalapa,PUMAR,91040,Xalapa
Xalapa,DOS DE ABRIL,91030,Xalapa
Xalapa,ZONA CENTRO,91000,Xalapa
Xalapa,ZONA CENTRO,91000,Xalapa
Xalapa,ZONA CENTRO,91000,Xalapa
Xalapa,ZONA CENTRO,91000,Xalapa
Xalapa,ZONA CENTRO,91000,Xalapa
Xalapa,REPRESA DEL CARMEN,91050,Xalapa
Xalapa,GUADALUPE RODRIGUEZ,91050,Xalapa
Xalapa,ZONA CENTRO,91000,Xalapa
Xalapa,REPRESA DEL CARMEN,91050,Xalapa
Xalapa,GUADALUPE RODRIGUEZ,91050,Xalapa
Xalapa,DE LOS FERROCARRILES,91050,Xalapa
Xalapa,REPRESA DEL CARMEN,91050,Xalapa
Xalapa,J J PANES,91050,Xalapa
Xalapa,ESTIBADORES,91050,Xalapa
Xalapa,CHULAVISTA,91070,Xalapa
Xalapa,MANANTIAL,91150,Xalapa
Xalapa,FICUS,91050,Xalapa
Xalapa,ARROYO BLANCO,91050,Xalapa
Xalapa,3 DE MAYO,91050,Xalapa
Xalapa,TAMBORREL,91050,Xalapa
Xalapa,REPRESA DEL CARMEN,91050,Xalapa
Xalapa,TAMBORREL,91050,Xalapa
Xalapa,ZONA CENTRO,91000,Xalapa
Xalapa,VERACRUZANA,91030,Xalapa
Xalapa,ZONA CENTRO,91000,Xalapa
Xalapa,MARIA ESTHER,91030,Xalapa
Xalapa,MARIA ESTHER,91030,Xalapa
Xalapa,LOS LAURELES,91037,Xalapa
Xalapa,DEL POLICIA,91037,Xalapa
Xalapa,DOS DE ABRIL,91030,Xalapa
Xalapa,VANGUARDIA REVOLUCIONARIA,91183,Xalapa
Xalapa,CONSTITUYENTES,91183,Xalapa
Xalapa,CONSTITUYENTES,91183,Xalapa
Xalapa,AZTECA,91180,Xalapa
Xalapa,AGUA SANTA II (LAZARO CARDENAS),91040,Xalapa
Xalapa,SEBASTIAN LERDO DE TEJADA,91180,Xalapa
Xalapa,INFONAVIT POMONA,91040,Xalapa
Xalapa,SEBASTIAN LERDO DE TEJADA,91180,Xalapa
Xalapa,ENCINAL,91180,Xalapa
Xalapa,SEBASTIAN LERDO DE TEJADA,91180,Xalapa
Xalapa,INDEPENDENCIA,91170,Xalapa
Xalapa,ENCINAL,91180,Xalapa
Xalapa,LOS LAURELES,91037,Xalapa
Xalapa,INDEPENDENCIA,91170,Xalapa
Xalapa,LOS LAURELES,91037,Xalapa
Xalapa,JOSE CARDEL,91030,Xalapa
Xalapa,SETSE - XALAPA,91030,Xalapa
Xalapa,MARIA ESTHER,91030,Xalapa
Xalapa,LOS LAURELES,91037,Xalapa
Xalapa,JOSE CARDEL,91030,Xalapa
Xalapa,ZONA CENTRO,91000,Xalapa
Xalapa,ZONA CENTRO,91000,Xalapa
Xalapa,ZONA CENTRO,91000,Xalapa
Xalapa,DEL EMPLEADO,91030,Xalapa
Xalapa,ZONA CENTRO,91000,Xalapa
Xalapa,ZONA CENTRO,91000,Xalapa
Xalapa,FORMOSA,91000,Xalapa
Xalapa,ZONA CENTRO,91000,Xalapa
Xalapa,ZONA CENTRO,91000,Xalapa
Xalapa,VERACRUZANA,91030,Xalapa
Xalapa,FRANCISCO FERRER GUARDIA,91020,Xalapa
Xalapa,FRANCISCO FERRER GUARDIA,91020,Xalapa
Xalapa,TAMBORREL,91050,Xalapa
Xalapa,FRANCISCO FERRER GUARDIA,91020,Xalapa
Xalapa,VILLA REAL,91050,Xalapa
Xalapa,MANANTIAL,91150,Xalapa
Xalapa,JOSEFA ORTIZ DE DOMINGUEZ,91059,Xalapa
Xalapa,DANTE DELGADO RANAURO,91028,Xalapa
Xalapa,COLINAS DEL LAGO,91028,Xalapa
Xalapa,BARRANCA HONDA (RANCHO EL MANANTIAL),91050,Xalapa
Xalapa,ARROYO BLANCO,91050,Xalapa
Xalapa,ACUEDUCTO,91028,Xalapa
Xalapa,14 DE FEBRERO,91028,Xalapa
Xalapa,FRANCISCO FERRER GUARDIA,91020,Xalapa
Xalapa,CERRO COLORADO,91028,Xalapa
Xalapa,ARROYO BLANCO,91050,Xalapa
Xalapa,3 DE MAYO,91050,Xalapa
Xalapa,FRANCISCO FERRER GUARDIA,91020,Xalapa
Xalapa,FRANCISCO FERRER GUARDIA,91020,Xalapa
Xalapa,FRANCISCO FERRER GUARDIA,91020,Xalapa
Xalapa,VERACRUZ,91020,Xalapa
Xalapa,FORMOSA,91000,Xalapa
Xalapa,ZONA CENTRO,91000,Xalapa
Xalapa,FORMOSA,91000,Xalapa
Xalapa,DEL MAESTRO,91030,Xalapa
Xalapa,JOSE CARDEL,91030,Xalapa
Xalapa,JOSE CARDEL,91030,Xalapa
Xalapa,JOSE CARDEL,91030,Xalapa
Xalapa,JOSE CARDEL,91030,Xalapa
Xalapa,FRANCISCO SARABIA,91030,Xalapa
Xalapa,MISION SAN CARLOS,91170,Xalapa
Xalapa,JOSE CARDEL,91030,Xalapa
Xalapa,EL MIRADOR,91170,Xalapa
Xalapa,RAFAEL MURILLO VIDAL,91178,Xalapa
Xalapa,LOS LAURELES,91037,Xalapa
Xalapa,JUAN DE LA LUZ ENRIQUEZ,91160,Xalapa
Xalapa,INDEPENDENCIA,91170,Xalapa
Xalapa,SEBASTIAN LERDO DE TEJADA,91180,Xalapa
Xalapa,PEÑASCAL,91150,Xalapa
Xalapa,LAZARO CARDENAS,91180,Xalapa
Xalapa,10 DE MAYO,91180,Xalapa
Xalapa,EMANUEL,91183,Xalapa
Xalapa,CONSTITUYENTES,91183,Xalapa
Xalapa,10 DE MAYO,91180,Xalapa
Xalapa,RAFAEL MURILLO VIDAL,91178,Xalapa
Xalapa,FRANCISCO VILLA,91150,Xalapa
Xalapa,EL MIRADOR,91170,Xalapa
Xalapa,INFONAVIT LOMA ALTA,91170,Xalapa
Xalapa,EL MIRADOR,91170,Xalapa
Xalapa,JOSE CARDEL,91030,Xalapa
Xalapa,INFONAVIT LOMA ALTA,91170,Xalapa
Xalapa,UNIDAD JARDIN,91170,Xalapa
Xalapa,JUAN DE LA LUZ ENRIQUEZ,91160,Xalapa
Xalapa,JOSE CARDEL,91030,Xalapa
Xalapa,JOSE CARDEL,91030,Xalapa
Xalapa,DEL MAESTRO,91030,Xalapa
Xalapa,DEL MAESTRO,91030,Xalapa
Xalapa,VERACRUZ,91020,Xalapa
Xalapa,DEL MAESTRO,91030,Xalapa
Xalapa,OBRERO CAMPESINA,91020,Xalapa
Xalapa,FRANCISCO FERRER GUARDIA,91020,Xalapa
Xalapa,XOLOSTLA (XOLOXTLA),91028,Xalapa
Xalapa,MONTE VIDEO,91028,Xalapa
